open,high,low,close,tick_volume,year,month,day
14865,16887.97,14790,16682,6599034,2018,1,5
16682,17069.99,16200,16823,4761895,2018,1,6
16823,16946.99,16119.93,16127.9,235082,2018,1,7
16127.96,16480,13885,14918.37,6938579,2018,1,8
14962.3,15347.08,14112.22,14490.13,7479474,2018,1,9
14490.14,14679.99,13392,14491,7683484,2018,1,10
14471.36,14951.4,12819.05,13444.1,8783794,2018,1,11
13444.1,14130,12787.27,13743,6586500,2018,1,12
13743,14549.08,13548.64,14150.41,4139871,2018,1,13
14150.41,14150.41,13370,13370.01,227403,2018,1,14
13370.01,14362.01,13370,13919.58,3977738,2018,1,15
13919.58,13931.79,10395,10733.3,8998085,2018,1,16
10752.08,11771.49,9213.16,11335.01,9434761,2018,1,17
11335.01,12117.01,10673,11585,8346992,2018,1,18
11585,12030,11005.18,11330,6767444,2018,1,19
11330.01,13026.85,11230,12883.01,4914427,2018,1,20
12883.01,12915.53,12838,12844.84,20003,2018,1,21
11329.73,11881,10008.42,10330,6337721,2018,1,22
10330,11380.01,9907.54,10960.44,6999112,2018,1,23
10960.59,11479.99,10468.13,11213.84,5070615,2018,1,24
11213.84,11716.4,10849.09,11225.73,4706527,2018,1,25
11225.8,11610,10243.18,10898,4364150,2018,1,26
10898,11609.41,10760.18,11533.38,3774195,2018,1,27
11533.4,11969.1,11312.3,11771.51,4030329,2018,1,28
11771.51,11799.82,11008.01,11180.01,3211982,2018,1,29
11180.01,11202.8,9725,10062,4603720,2018,1,30
10062,10303.8,9491.01,9941.81,4979365,2018,1,31
9941.81,10159.99,8435,9066.59,4857561,2018,2,1
9070,9106.54,7605.26,8546.22,6454627,2018,2,2
8541.81,9463.31,8253.36,9125.85,3199601,2018,2,3
9125.91,9330,7805,8050.68,4491877,2018,2,4
8050.72,8379.9,6580,7072,6171176,2018,2,5
7072.01,8122.3,5900.72,7770.01,7875057,2018,2,6
7779.01,8628.93,7196,8060,6051092,2018,2,7
8060,8615.1,7523.27,8140.72,4486208,2018,2,8
8140.72,8740,7733.32,8520.21,3907244,2018,2,9
8520.21,9070.79,8150.71,8253.76,3671090,2018,2,10
8251.01,8569.09,7798,8273.03,3601963,2018,2,11
8273.03,8895.19,8006,8803.5,3429476,2018,2,12
8803.6,8972.9,8340.1,8522.38,3113839,2018,2,13
8522.39,9359.99,8441.38,9270.14,2735972,2018,2,14
9267.91,10211.93,9205.46,9848.25,3803386,2018,2,15
9848.27,10278.19,9687.32,10062.33,3146980,2018,2,16
10062.33,10852.58,10022.03,10843,2805707,2018,2,17
10843,11279.99,10142.73,10780.76,1884765,2018,2,18
10778.87,11238,10312.17,11044.02,3869867,2018,2,19
11044.02,11722.92,11020,11680.02,3327069,2018,2,20
11680.02,11759.99,10236.89,10282.57,4705920,2018,2,21
10282.57,10912.43,9711.2,9913.5,4073503,2018,2,22
9913.5,10381.31,9580,9900.64,3745587,2018,2,23
9900.64,10520.53,9352,9490,3282709,2018,2,24
9490,9859.97,9255.42,9578.12,3132036,2018,2,25
9578.12,10440.02,9356.34,10358.52,2828350,2018,2,26
10358.52,10830,10130,10724.6,2637647,2018,2,27
10724.6,11044.64,10343.49,10513.04,2997202,2018,2,28
10513.04,11063,10203.41,10909.91,2880045,2018,3,1
10912.47,11154.97,10754.1,11006.93,2897635,2018,3,2
11006.93,11481,10915.73,11263.04,2039154,2018,3,3
11263.14,11458.7,11035.99,11384.12,1948476,2018,3,4
11384.12,11667.57,11250,11538.85,1895941,2018,3,5
11538.53,11601.99,10542.84,10770,2482165,2018,3,6
10770,10890,9435,9921.5,3576546,2018,3,7
9921.5,10111.99,9058.95,9298.99,4174971,2018,3,8
9298.99,9387.55,8347,8961.78,5164962,2018,3,9
8961.78,9493,8748.13,8792.98,3136619,2018,3,10
8648.86,9721.93,8622.89,9630,1840312,2018,3,11
9630,9871.99,8728,8994.07,3853066,2018,3,12
8994.07,9462.12,8814.98,9040.33,4105361,2018,3,13
9040.33,9335.01,8181.14,8280,2947673,2018,3,14
8280,8403.69,7662,8230.01,3781994,2018,3,15
8230,8592.11,7894.09,8504.43,3250889,2018,3,16
7830,8069.75,7305.37,7640.62,3246755,2018,3,18
7640.62,8693.35,7630,8408.29,3605914,2018,3,19
8404,9030,8299.92,8894.65,2471012,2018,3,20
8894.66,9167,8734.83,8873.56,2084072,2018,3,21
8873.56,9076.79,8483.4,8579,2104669,2018,3,22
8579,8735.5,8253.2,8581,1553474,2018,3,23
8581,8998.7,8580,8894.8,1300430,2018,3,24
8894.8,8894.8,8341,8560.9,1434835,2018,3,25
8560.9,8614.8,7814.6,7851,1273120,2018,3,26
7853.1,8232.8,7687.9,7954.5,1913876,2018,3,27
7954.6,8081.6,7695,7862.5,1291780,2018,3,28
7862.5,7974.9,7075,7080,1343007,2018,3,29
7080,7289,6503,6807.7,2812897,2018,3,30
6807.7,7191.8,6752.1,6860.9,1436093,2018,3,31
6860.9,7005,6400,6853.6,1520878,2018,4,1
6853.6,7090.2,6725.8,6911.5,1294940,2018,4,2
6911.2,7479,6891,7376,1201289,2018,4,3
7376,7409.4,6695.9,6796.1,1289649,2018,4,4
6796.1,6881.5,6541,6719.5,1616114,2018,4,5
6719.5,6821.5,6480,6563.3,1194480,2018,4,6
6565.8,7049,6491,6975.3,763036,2018,4,7
6975.3,7084.8,6826,6925.4,678206,2018,4,8
6925.4,7155.1,6581,6636,929629,2018,4,9
6636,6840,6620,6811.2,563528,2018,4,10
6811.2,6942.5,6723,6856.3,402150,2018,4,11
6859.1,8049,6731,7700.9,1102995,2018,4,12
7700.9,8219,7683,7890,2060486,2018,4,13
8293.5,8404,7895.5,7983,1437128,2018,4,16
8011,8156,7809,7906.5,1530877,2018,4,17
7899.5,8221,7855,8182,1297935,2018,4,18
8184.5,8291.5,8086.5,8227,1552097,2018,4,19
8265.5,8550,8210,8516.5,1198673,2018,4,20
8902.5,8993.5,8755.5,8922.5,1215178,2018,4,23
8930,9459,8907,9446.5,1572763,2018,4,24
9447.5,9753,8762,9062,3230605,2018,4,25
9156.5,9164.5,8637.5,9101.5,2281549,2018,4,26
9093.5,9370.5,8948.5,8967,1666637,2018,4,27
9313,9439,9106,9271.5,1357026,2018,4,30
9211,9276,8817,9009,1514428,2018,5,1
9052,9179.5,8968,9162.5,1169915,2018,5,2
9221.5,9741.5,9150,9655.5,1447473,2018,5,3
9650,9798,9509.5,9684,1639639,2018,5,4
9527.5,9639,9172,9430,1609620,2018,5,7
9385.5,9455,9039,9152,1363178,2018,5,8
9193,9359,8966,9252.5,1234626,2018,5,9
9242.5,9382.5,9045,9097,1500178,2018,5,10
9096,9099,8368,8428.5,2001728,2018,5,11
8658.5,8880,8276.5,8837.5,2005028,2018,5,14
8736,8848.5,8422,8528.5,2071251,2018,5,15
8448,8545.5,8098,8285.5,1960590,2018,5,16
8289.5,8491.5,8096.5,8196.5,1443176,2018,5,17
8124,8269.5,7917.5,8222,1815826,2018,5,18
8547,8580,8299,8403,1279374,2018,5,21
8397,8419,8071.5,8105.5,1230890,2018,5,22
8088.5,8102.5,7425,7580.5,1737030,2018,5,23
7565.5,7722.5,7259.5,7549.5,1805133,2018,5,24
7543.5,7652,7320.5,7440,1817005,2018,5,25
7294,7433.5,7162,7217,1157429,2018,5,28
7197.5,7520,7050,7496.5,1229632,2018,5,29
7496,7552.5,7265,7336,1123555,2018,5,30
7330.5,7592.5,7301.5,7534.5,1102102,2018,5,31
7523,7604,7336,7433,1231139,2018,6,1
7704.5,7752,7441.5,7521,846186,2018,6,4
7512,7655.5,7351.5,7620.5,1117444,2018,6,5
7619,7675.5,7473.5,7617,869291,2018,6,6
7616.5,7741.5,7614,7652.5,988253,2018,6,7
7654.5,7689,7534,7639,532502,2018,6,8
6727,6832.5,6636.5,6755.5,1084632,2018,6,11
6759.5,6903,6430.5,6523,856124,2018,6,12
6502.5,6617,6101,6249.5,1347721,2018,6,13
6251,6701,6224,6644.5,1068961,2018,6,14
6640,6655,6432,6490,1077694,2018,6,15
6478.5,6786,6379.5,6724,672361,2018,6,18
6721,6828.5,6665.5,6688,520246,2018,6,19
6687,6809,6550.5,6748,617437,2018,6,20
6729.5,6784,6684,6716,472273,2018,6,21
6716.5,6748,5990,6058.5,1278329,2018,6,22
6166,6336.5,6074.5,6245,936473,2018,6,25
6252,6271,6124,6177,731234,2018,6,26
6180.5,6252.5,5984.5,6121,917715,2018,6,27
6115.5,6175.5,6021,6039.5,663881,2018,6,28
6036.5,6036.5,5779.5,5898.5,966095,2018,6,29
6327,6667,6267.5,6616,952203,2018,7,2
6619.5,6665,6531.5,6610.5,724203,2018,7,3
6578.5,6798,6408,6681,888445,2018,7,4
6674,6694.5,6444,6504,1335304,2018,7,5
6501.5,6636,6447,6559.5,943972,2018,7,6
6731,6754,6658.5,6692,755289,2018,7,9
6680,6807.5,6317.5,6384.5,1041570,2018,7,10
6387.5,6398,6265.5,6350,708384,2018,7,11
6368,6376.5,6127.5,6167.5,666858,2018,7,12
6169,6335,6066.5,6184,790591,2018,7,13
6368.5,6713.5,6326.5,6654,886081,2018,7,16
6645.5,7459,6637,7305,974018,2018,7,17
7305,7588,7241,7319.5,371815,2018,7,18
7329,7521.87,7185,7420.5,579247,2018,7,19
7420.5,7681.5,7280,7351,317443,2018,7,20
7351,7801.24,7341.5,7701.74,649380,2018,7,23
7714,8355.99,7595,8226.99,1479095,2018,7,24
8224.74,8479.99,8052,8185.5,1356061,2018,7,25
8227.74,8312.24,8103.24,8133.74,974565,2018,7,26
8083.49,8282.5,7797.99,8230.24,1486236,2018,7,27
8207.49,8282.74,7844.49,8144.99,1355200,2018,7,30
8138.99,8203.24,7643.5,7680.74,1252679,2018,7,31
7691.99,7763.99,7451.74,7474.24,1021566,2018,8,1
7491.74,7697.74,7426,7544.74,1020420,2018,8,2
7540.49,7565.49,7275.49,7380.99,1066763,2018,8,3
7054.49,7154.49,6865.49,6908.24,863361,2018,8,6
6905.49,7138.24,6831.49,6868.99,1025782,2018,8,7
6690.5,6786.99,6108.24,6306.99,1679839,2018,8,8
6314.49,6543.74,6179.24,6499.99,1133633,2018,8,9
6566.99,6609.99,6114.99,6179.24,1240887,2018,8,10
6325.29,6531.74,6141.24,6268.24,995623,2018,8,13
6255.49,6275.99,5860.74,6072.74,1470787,2018,8,14
6075.74,6620.74,6064.99,6365.24,1811355,2018,8,15
6349.74,6469.99,6198.24,6238.74,1539541,2018,8,16
6243.99,6550.24,6217.74,6467.74,1309490,2018,8,17
6507,6538.49,6374.74,6443.24,916413,2018,8,20
6436.99,6468.99,6217.24,6438.74,1115692,2018,8,21
6341,6864.49,6277.24,6324.24,1467926,2018,8,22
6365.24,6474.73,6237.74,6407.48,749511,2018,8,23
6455.98,6631.74,6435.24,6599.24,539018,2018,8,24
6669.74,6753.74,6638.49,6707.99,420254,2018,8,27
6701.24,7117.99,6700.49,7073.74,607261,2018,8,28
7078.49,7110.74,6886.24,7026.99,564473,2018,8,29
7024.24,7060.74,6781.75,6902.75,651705,2018,8,30
6913.25,7078.75,6871.25,7033.5,636683,2018,8,31
7277.75,7320.25,7178.75,7288.25,494623,2018,9,3
7288.25,7393.75,7221,7350,549283,2018,9,4
7347.75,7374.75,6840.25,6937.25,717253,2018,9,5
6926.25,6969.25,6211.75,6430,1280078,2018,9,6
6426.25,6516.75,6315.75,6435.25,869398,2018,9,7
6376.75,6377.75,6174.75,6286.5,875474,2018,9,10
6289.25,6395.75,6160.25,6241.25,760747,2018,9,11
6238.25,6340.5,6184.75,6293,757438,2018,9,12
6289.25,6520.25,6281.75,6455,859755,2018,9,13
6452.75,6571.5,6364.5,6519.5,914243,2018,9,14
6490.75,6520.25,6195,6205.25,694182,2018,9,17
6233.25,6369.75,6207.75,6304.5,625965,2018,9,18
6301.75,6511.25,6093.25,6407.25,737856,2018,9,19
6419.75,6433.25,6330.25,6362.75,508901,2018,9,20
6358.25,6955.25,6348.25,6706,1014584,2018,9,21
6660.72,6715.97,6566.23,6621.64,704180,2018,9,24
6620.39,6626.35,6319.86,6385.49,924439,2018,9,25
6382.49,6532.97,6359.99,6493.62,555938,2018,9,26
6492.12,6730.46,6423.26,6687.44,601269,2018,9,27
6700.19,6781.97,6511.81,6634.97,936690,2018,9,28
6561.08,6635.07,6478.98,6547.52,592661,2018,10,1
6546.52,6605.08,6443.87,6522.54,873957,2018,10,2
6527.49,6534.54,6396.07,6432.21,787676,2018,10,3
6428.97,6609.92,6406.21,6550.32,702942,2018,10,4
6547.07,6598.02,6521.47,6541.38,725415,2018,10,5
6530.98,6661.15,6527.23,6617.04,529216,2018,10,8
6618.79,6624.29,6548.54,6575.09,378672,2018,10,9
6567.84,6594.16,6447.3,6533.15,529851,2018,10,10
6524.65,6547.2,6051.97,6205.52,1528803,2018,10,11
6212.06,6242.03,6114.38,6217.05,814366,2018,10,12
6197.01,6783.64,6154.08,6402.11,1939376,2018,10,15
6418.16,6501.09,6383.21,6463.61,850644,2018,10,16
6453.85,6483.14,6400.68,6431.81,495010,2018,10,17
6428.77,6486.88,6342.29,6379.3,559608,2018,10,18
6381.23,6408.69,6351.09,6383.65,642658,2018,10,19
6431.4,6431.4,6378,6415.22,383799,2018,10,22
6413.64,6427.48,6361.87,6394.53,735663,2018,10,23
6411.23,6485.17,6390.05,6427.15,1179952,2018,10,24
6441.19,6534.68,6374.42,6394.83,730665,2018,10,25
6395.2,6465.62,6371,6397.54,230253,2018,10,26
6387,6428.54,6198.79,6237.35,411330,2018,10,29
6237.85,6284.3,6229.36,6260.25,363960,2018,10,30
6260.9,6346.2,6190.15,6299.74,414671,2018,10,31
6296.14,6343.35,6289.73,6336.83,455072,2018,11,1
6332.63,6375.1,6326.63,6349.97,363901,2018,11,2
6409.97,6438.47,6367.34,6396.34,297847,2018,11,5
6395.34,6449.81,6381.09,6416.64,352035,2018,11,6
6416.89,6543.41,6416.41,6500.91,427781,2018,11,7
6497.66,6509.62,6385.1,6417.41,401249,2018,11,8
6416.16,6423.17,6307.17,6324.95,432258,2018,11,9
6308.9,6393.7,6306.5,6315.31,617979,2018,11,12
6309.35,6334.46,6242.5,6275.83,624308,2018,11,13
6272.83,6290.21,5266.84,5529.3,1750419,2018,11,14
5514.8,5615.9,5192.74,5463.86,1891399,2018,11,15
5469.86,5614.94,5431.3,5446.73,917960,2018,11,16
5545.94,5557.76,4657.21,4785.39,1684145,2018,11,19
4755.14,4888.9,4030.39,4323.9,2744540,2018,11,20
4336.14,4635.39,4178.4,4452.15,2175856,2018,11,21
4448.64,4597.02,4359.15,4426.64,1143967,2018,11,22
4425.4,4445.15,4082.89,4256.39,1382626,2018,11,23
4014.64,4092.89,3513.64,3641.14,2061052,2018,11,26
3627.64,3799.89,3556.39,3767.15,1463548,2018,11,27
3745.65,4360.64,3736.4,4235.14,1435984,2018,11,28
4202.65,4409.64,4079.64,4186.64,1314837,2018,11,29
4165.11,4297.64,3859.28,3920.63,1328762,2018,11,30
4144.96,4154.93,3733.63,3867.64,1037181,2018,12,3
3849.41,4032.4,3726.78,3899.15,1029665,2018,12,4
3865.11,3913.66,3654.09,3717.4,875851,2018,12,5
3679.16,3841.14,3533.14,3596.64,1162686,2018,12,6
3558.02,3625.64,3202.14,3362.39,1543313,2018,12,7
3507.89,3589.14,3349.41,3398.64,864209,2018,12,10
3360.69,3423.14,3291.39,3369.64,746978,2018,12,11
3364.14,3481.91,3324.15,3438.35,529451,2018,12,12
3387.14,3438.65,3219.39,3253.9,552495,2018,12,13
3265.64,3292.89,3134.39,3154.89,545357,2018,12,14
3184.65,3579.39,3175.99,3491.66,587066,2018,12,17
3490.4,3568.65,3432.15,3532.9,551340,2018,12,18
3533.4,3923.39,3518.65,3659.14,975404,2018,12,19
3628.64,4170.15,3628.64,3987.64,1358118,2018,12,20
4026.64,4164.14,3774.08,3841.14,1372616,2018,12,21
3928.72,4235.14,3899.65,4053.89,715269,2018,12,24
3786.64,3863.1,3681.14,3768.39,718820,2018,12,26
3773.39,3837.64,3563.89,3586.14,768651,2018,12,27
3574.14,3968.65,3562.89,3888.15,689799,2018,12,28
3810.01,3842.4,3695.39,3747.89,451711,2018,12,31
3716.65,3898.64,3706.14,3878.65,598325,2019,1,2
3876.14,3913.14,3751.89,3792.15,474460,2019,1,3
3771.64,3847.65,3717.89,3829.14,548407,2019,1,4
4027.64,4069.65,3964.89,4002.39,498559,2019,1,7
3998.64,4113.14,3941.64,3995.14,575711,2019,1,8
3994.14,4042.12,3959.14,4001.9,495969,2019,1,9
3988.39,4033.89,3548.39,3632.14,775174,2019,1,10
3611.39,3696.56,3579.14,3643.14,490988,2019,1,11
3497.14,3713.57,3485.14,3663.47,492255,2019,1,14
3662.82,3686.78,3538.14,3564.15,438463,2019,1,15
3563.9,3665.64,3563.9,3596.89,415061,2019,1,16
3591.89,3658.64,3540.89,3625.39,437361,2019,1,17
3624.41,3648.9,3576.58,3612.08,302917,2019,1,18
3535.23,3568.91,3501.77,3516.62,327307,2019,1,21
3514.32,3609.58,3418.08,3572.08,490436,2019,1,22
3572.34,3610.59,3518.09,3542.84,323153,2019,1,23
3543.35,3597.6,3526.14,3569.34,336229,2019,1,24
3574.34,3580.34,3495.85,3555.35,401062,2019,1,25
3535.25,3542.1,3369.85,3415.86,504299,2019,1,28
3416.85,3444.6,3322.5,3400.85,335110,2019,1,29
3397.85,3459.39,3369.85,3431.39,396668,2019,1,30
3432.89,3471.89,3393.13,3415.13,366014,2019,1,31
3413.13,3453.13,3368.48,3448.89,383794,2019,2,1
3391.38,3437.38,3388.88,3415.68,221733,2019,2,4
3403.96,3429.38,3396.18,3419.68,154101,2019,2,5
3422.38,3444.38,3331.78,3366.68,208112,2019,2,6
3367.38,3381.13,3351.18,3356.68,119679,2019,2,7
3355.88,3707.35,3342.38,3595.88,315136,2019,2,8
3599.38,3653.88,3580.89,3593.39,240201,2019,2,11
3593.88,3617.89,3544.36,3576.88,228820,2019,2,12
3570.89,3623.61,3559.88,3568.68,177056,2019,2,13
3570.38,3589.22,3532.14,3569.14,220296,2019,2,14
3566.39,3615.4,3543.24,3564.14,149346,2019,2,15
3589.64,3917.37,3583.89,3851.31,737504,2019,2,18
3839.89,3968.89,3829.14,3883.14,570202,2019,2,19
3882.47,3963.77,3863.89,3914.43,373284,2019,2,20
3906.77,3986.71,3864.68,3897.49,377365,2019,2,21
3887.39,3953.53,3880.89,3938.74,373471,2019,2,22
3767.77,3859.59,3725.01,3804.55,617822,2019,2,25
3794.09,3831.32,3757.84,3788.84,406699,2019,2,26
3792.34,3824.22,3647.09,3747.09,347917,2019,2,27
3744.92,3888.09,3738.79,3801.59,469301,2019,2,28
3801.59,3843.59,3780.18,3828.34,223451,2019,3,1
3787.34,3808.35,3669.09,3702.96,372820,2019,3,4
3686.34,3872.49,3681.56,3833.84,389618,2019,3,5
3827.34,3890.72,3810.59,3843.85,267261,2019,3,6
3843.85,3890.85,3826.6,3869.35,328978,2019,3,7
3866.34,3910.35,3843.59,3873.15,262684,2019,3,8
3897.85,3912.36,3812.35,3847.1,266127,2019,3,11
3847.08,3875.61,3794.6,3865.35,206770,2019,3,12
3866.85,3871.35,3824.89,3850.74,223299,2019,3,13
3847.98,3902.11,3776.8,3849.35,209036,2019,3,14
3848.35,3907.6,3845.76,3896.85,219017,2019,3,15
3974.35,4017.85,3933.6,3971.1,243944,2019,3,18
3966.6,4013.43,3946.5,3991.35,206036,2019,3,19
3986.85,4019.12,3959.16,4010.66,197685,2019,3,20
3993.34,4056.44,3909.69,3973.59,341797,2019,3,21
3973.82,3999.64,3959.29,3974.14,196008,2019,3,22
3954.34,3976.34,3845.19,3884.64,216570,2019,3,25
3879.09,3921.09,3877.64,3914.84,171261,2019,3,26
3905.84,4033.71,3905.84,4008.34,206524,2019,3,27
4006.59,4036.1,3991.25,4009.46,146353,2019,3,28
4009.18,4098.86,4001.1,4072.85,249905,2019,3,29
4091.12,4148.73,4049.86,4128.93,192383,2019,4,1
4128.35,5086.35,4125.4,4800.85,1426101,2019,4,2
4802.1,5315.96,4776.85,5289.76,1477227,2019,4,3
5325.93,5337.76,4735.52,4847.02,1748634,2019,4,4
4846.35,5065.87,4836.9,4998.81,1002986,2019,4,5
5128.01,5349.27,5112.87,5247.46,1203877,2019,4,8
5257.27,5309.44,5140.51,5218.27,840507,2019,4,9
5208.77,5460.22,5158.23,5304.23,624443,2019,4,10
5306.85,5344.77,4959.62,5053.77,898649,2019,4,11
5032.48,5119.48,4897.43,5040.73,642007,2019,4,12
5086.99,5189.73,4938.23,5025.23,608778,2019,4,15
5013.23,5230.23,5009.23,5182.72,449433,2019,4,16
5181.22,5269.98,5163.73,5216.03,480606,2019,4,17
5215.73,5310.73,5203.48,5305.73,430704,2019,4,18
5302.23,5354.73,5195.23,5266.48,419544,2019,4,19
5253.73,5441.98,5249.23,5368.23,517799,2019,4,22
5360.73,5635.68,5355.48,5580.98,635440,2019,4,23
5573.23,5620.48,5369.44,5435.44,795631,2019,4,24
5444.23,5512.23,5375.23,5496.99,400576,2019,4,25
5502.48,5503.73,4945.48,5092.23,1186788,2019,4,26
5113.19,5187.7,5066.94,5132.69,418613,2019,4,29
5126.69,5285.74,5090.69,5235.44,452286,2019,4,30
5235.19,5350.94,5232.69,5311.19,369029,2019,5,1
5302.61,5421.46,5283.19,5405.21,425252,2019,5,2
5390.27,5795.94,5356.69,5688.69,1097384,2019,5,3
5776.97,5780.96,5560.21,5693.38,973766,2019,5,6
5701.46,5963.21,5672.21,5849.71,1053632,2019,5,7
5836.71,5912.84,5655.81,5899.62,942572,2019,5,8
5876.92,6089.46,5827.96,6079.46,1059088,2019,5,9
6065.96,6423.46,6065.96,6289.71,1209827,2019,5,10
7145.42,7976.67,6853.17,7849.92,2876747,2019,5,13
7874.92,8348.17,7561.92,7706.71,4171553,2019,5,14
7632.21,8264.96,7624.96,8166.11,2788578,2019,5,15
8161.21,8387.46,7676.21,7733.6,3049744,2019,5,16
7745.95,7962.45,6504.33,7107.45,4369316,2019,5,17
8029.45,8313.45,7553.95,8012.45,3444416,2019,5,20
8066.45,8150.7,7794.7,8079.45,2584447,2019,5,21
8108.7,8108.7,7667.7,7831.45,1889311,2019,5,22
7815.95,7876.95,7449.95,7862.2,1966667,2019,5,23
7860.45,8176.45,7790.7,8105.95,1790002,2019,5,24
8537.45,8948.2,8527.35,8748.54,2342877,2019,5,27
8742.2,8845.45,8518.45,8689.45,1764694,2019,5,28
8681.45,8758.12,8416.95,8647.87,1860998,2019,5,29
8634.37,9075.12,8353.63,8454.12,2079597,2019,5,30
8493.37,8515.12,7962.13,8505.12,2579899,2019,5,31
8674.2,8757.37,8306.13,8557.62,2026847,2019,6,3
8552.87,8563.37,7483.79,7651.37,3568413,2019,6,4
7594.63,7923.97,7419.12,7747.72,2255315,2019,6,5
7720.62,7872.12,7413,7687.99,1802598,2019,6,6
7677.49,8128.74,7677.49,7908.99,1390515,2019,6,7
7710.24,8082.99,7499.99,7944.74,1812038,2019,6,10
7925.24,8051.99,7699.19,7927.74,1336104,2019,6,11
7934.24,8273.74,7819.25,8113.24,1481834,2019,6,12
8132.24,8289.74,8033.99,8262.24,1136331,2019,6,13
8277.24,8468.34,8175.54,8451.74,1144284,2019,6,14
8939.24,9429.74,8842.26,9278.24,2151933,2019,6,17
9249.24,9471.24,8919.24,9123.49,2235690,2019,6,18
9104.49,9207.49,8937.74,9160.99,1302461,2019,6,19
9158.74,9599.74,9132.34,9557.49,1563897,2019,6,20
9570.24,9952.5,9443.49,9934.74,2289438,2019,6,21
11034.14,11247.49,10521.24,10867.07,3806631,2019,6,24
10880.44,11472.72,10873.92,11372.19,3042325,2019,6,25
11374.56,13849.59,11299.05,12340.68,9651608,2019,6,26
12031.3,13296.6,10229.1,10633.6,12508023,2019,6,27
10465.55,12394.56,10438.65,12216.1,7485943,2019,6,28
11287.23,11417.06,9899.36,10449.13,5775644,2019,7,1
10493.6,10913.35,9618.36,10753.89,5114585,2019,7,2
10753.89,11557.6,10562.91,11348.17,4461820,2019,7,3
11316.59,12050.61,11303.53,11721.6,3642134,2019,7,4
11690.09,11736.59,10732.1,11014.45,3933150,2019,7,5
11512.21,12285.43,11313.04,12211.36,2449191,2019,7,8
12204.49,12817.02,12043.86,12384.88,3375941,2019,7,9
12330.07,13183.53,11588.82,11795.97,4485229,2019,7,10
11618.56,12192.33,10915.17,11144.45,4821349,2019,7,11
11127.98,11904.92,11055.02,11891.44,3176592,2019,7,12
10609.43,10940.78,9850.03,10811.6,3826046,2019,7,15
10711.8,11069.42,9371.11,9586.07,4106290,2019,7,16
9586.07,9985.76,9026.89,9688.93,3844705,2019,7,17
9681.39,10735.45,9277.73,10617.59,4051604,2019,7,18
10621.78,10798.59,10054.89,10506.84,3812657,2019,7,19
10470.31,10670.84,10046.08,10317.84,2305364,2019,7,22
10267.38,10377.34,9860.84,10160.59,2494211,2019,7,23
10121.34,10141.34,9475.29,9678.09,2413394,2019,7,24
9678.47,10186.59,9657.26,9870.34,1984957,2019,7,25
9795.04,9946.84,9633.54,9829.84,1679104,2019,7,26
9429.35,9713.09,9095.09,9513.09,2075828,2019,7,29
9435.17,9758.34,9364.06,9527.08,1613879,2019,7,30
9451.02,10116.4,9446.01,10021.84,1679608,2019,7,31
10019.33,10480.59,9867.34,10403.34,1832816,2019,8,1
10425.29,10661.34,10326.59,10403.84,2157971,2019,8,2
10863.91,11946.34,10765.39,11721.09,3305577,2019,8,5
11621.59,12322.34,11523.34,11639.09,3132074,2019,8,6
11553.07,12131.59,11198.49,11843.09,3296945,2019,8,7
11883.76,12037.84,11438.84,11586.59,3333449,2019,8,8
11616.92,12044.54,11534.5,11859.84,3020796,2019,8,9
11389.9,11558.25,11201.59,11415.34,1863891,2019,8,12
11408.2,11441.11,10726.33,10879.09,1983825,2019,8,13
10874.74,10893.59,9997.84,10152.46,2542173,2019,8,14
10152.34,10388.48,9470.15,10359.26,3124626,2019,8,15
10263.2,10525.34,9702.63,10394.09,3065978,2019,8,16
10287.91,10830.85,10254.84,10669.34,1996391,2019,8,19
10675.51,10951.84,10545.34,10698.84,2090849,2019,8,20
10693.34,10840.59,9823.27,10144.59,2681381,2019,8,21
10143.54,10229.59,9749.15,10175.34,2560337,2019,8,22
10165.09,10469.34,10018.76,10353.84,2093788,2019,8,23
9963.19,10632.59,9890.59,10257.59,2822653,2019,8,26
10276.1,10391.09,10017.34,10132.14,2143773,2019,8,27
10138.8,10285.68,9465.32,9665.67,2162666,2019,8,28
9569.5,9745.06,9265.84,9511.87,2084800,2019,8,29
9440.98,9690.38,9339.66,9626.17,1904871,2019,8,30
9634.71,10455.36,9622.64,10381.57,1670929,2019,9,2
10388.35,10775.59,10274.09,10703.34,2073327,2019,9,3
10702.09,10825.09,10351.84,10618.34,2128289,2019,9,4
10561.02,10694.59,10467.84,10507.84,1885537,2019,9,5
10526.36,10939.34,10172.84,10350.09,2188239,2019,9,6
10365.12,10525.09,10054.44,10232.84,1934827,2019,9,9
10242.09,10387.59,9884,10043.59,1738056,2019,9,10
10032.34,10245.59,9866.88,10094.43,1735915,2019,9,11
10079.78,10367.09,10031.05,10322.5,1464116,2019,9,12
10324.59,10456.65,10148.09,10263.68,1399964,2019,9,13
10201.02,10375.84,10057.09,10199.23,1176752,2019,9,16
10199.23,10323.84,10131.09,10254.31,1070097,2019,9,17
10162.44,10261.59,10060.23,10189.84,920064,2019,9,18
10117.77,10361.3,9597.34,10255.34,1612223,2019,9,19
10260.62,10310.84,10045.34,10134.1,1177830,2019,9,20
10005.8,10070.09,9624.84,9775.88,1484014,2019,9,23
9670.56,9820.85,7773.24,8526.84,4138546,2019,9,24
8310.57,8791.37,8226.59,8512.14,3063813,2019,9,25
8409.4,8640.84,7704.84,8086.53,2636946,2019,9,26
